Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,TotalDuration
0,0.0,0,0.0,15,956.3333333,0.013333333,0.046666667,20.13907622,0.0,Nov,2,2,3,1,Returning_Visitor,False,False,956.3333333
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,Aug,2,2,2,4,Returning_Visitor,False,False,0.0
3,119.0295082,2,696.2,37,1305.527286,0.015384615,0.022135467,6.324477083,0.0,Aug,1,2,8,2,Returning_Visitor,True,True,2120.7567942
4,133.8,0,0.0,10,299.5,0.072222222,0.063095238,0.0,0.0,Jul,1,8,7,1,Returning_Visitor,False,False,433.3
0,0.0,0,0.0,39,706.2,0.074774775,0.09009009,0.0,0.0,Sep,3,2,1,13,Returning_Visitor,False,False,706.2
5,62.6,0,0.0,15,272.5,0.0,0.011111111,0.0,0.0,Oct,1,1,1,2,New_Visitor,True,False,335.1
0,0.0,0,0.0,48,1510.383333,0.008510638,0.030927052,16.61211742,0.0,Aug,2,4,3,1,Returning_Visitor,False,False,1510.383333
4,62.0,1,87.6,88,3634.585714,0.00556391,0.035701754,1.435224011,0.0,Oct,2,2,1,3,Returning_Visitor,False,False,3784.1857139999997
0,0.0,0,0.0,64,1298.20326,0.003125,0.017573302,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,False,False,1298.20326
2,68.6,0,0.0,10,184.6,0.0,0.016666667,0.0,0.0,Sep,2,2,3,2,New_Visitor,False,False,253.2
10,78.9,0,0.0,15,718.8,0.0,0.015789474,0.0,0.0,Nov,2,2,4,2,New_Visitor,False,False,797.6999999999999
5,85.16666667,1,8.0,95,3715.777564,0.01010101,0.011851852,0.0,0.0,Jul,2,4,4,1,Returning_Visitor,False,False,3808.94423067
1,19.6,0,0.0,0,0.0,0.0,0.088888889,0.0,0.0,Oct,3,5,1,5,Returning_Visitor,False,False,19.6
14,88.19047619,5,218.65,168,4316.262171,0.003575419,0.018670927,11.71746761,0.0,Jul,2,2,3,1,Returning_Visitor,False,False,4623.10264719
4,104.2,0,0.0,19,456.9,0.0,0.0125,0.0,0.0,Aug,2,2,8,6,New_Visitor,True,False,561.1
3,90.6,0,0.0,21,608.3033333,0.0,0.026666667,0.0,0.0,Sep,2,2,3,2,Returning_Visitor,False,False,698.9033333
8,456.9,0,0.0,35,1113.783333,0.0,0.012017544,12.1225775,0.0,Oct,2,5,2,2,Returning_Visitor,False,True,1570.683333
0,0.0,0,0.0,14,487.3209524,0.0,0.002380952,47.32661324,0.0,Oct,3,2,1,2,New_Visitor,False,True,487.3209524
13,428.0222222,2,11.0,133,10338.67177,0.00027604,0.017657266,22.97507587,0.0,June,2,2,1,4,Returning_Visitor,False,False,10777.6939922
13,205.7,0,0.0,10,157.1,0.011764706,0.033333333,0.0,0.0,Oct,2,6,2,20,Returning_Visitor,True,True,362.79999999999995
0,0.0,0,0.0,37,565.38,0.024324324,0.054954955,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False,565.38
5,39.7,0,0.0,14,253.6,0.0,0.018333333,0.0,0.0,Sep,2,2,4,4,Returning_Visitor,False,False,293.3
1,51.4,0,0.0,41,883.1395238,0.017948718,0.033333333,48.7880688,0.0,Jul,2,2,3,3,Returning_Visitor,False,True,934.5395238
0,0.0,0,0.0,37,2960.971429,0.036936937,0.062012012,0.0,0.0,Oct,1,1,1,1,Returning_Visitor,False,False,2960.971429
0,0.0,0,0.0,3,66.4,0.066666667,0.1,0.0,0.0,June,3,2,6,11,Returning_Visitor,True,False,66.4
8,221.33,2,70.6,63,5245.277619,0.002739726,0.020091324,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False,5537.207619000001
3,46.9,0,0.0,26,561.4,0.0,0.007142857,53.88782441,0.0,Nov,2,5,1,5,New_Visitor,False,True,608.3
9,124.4266667,0,0.0,19,720.6766667,0.0,0.018933333,0.0,0.0,Oct,2,2,7,4,Returning_Visitor,False,False,845.1033334000001
4,82.0,0,0.0,17,269.0,0.034782609,0.046376812,0.0,0.0,Jul,3,2,1,13,Returning_Visitor,False,False,351.0
0,0.0,0,0.0,60,2072.605556,0.013793103,0.016833856,0.0,0.0,Aug,2,2,1,2,Returning_Visitor,False,False,2072.605556
0,0.0,0,0.0,14,199.4904762,0.0,0.0,17.36252324,0.0,Sep,2,2,2,4,New_Visitor,False,True,199.4904762
4,31.6,0,0.0,9,1760.7,0.0,0.003333333,0.0,0.0,Nov,4,2,9,2,Returning_Visitor,False,False,1792.3
0,0.0,0,0.0,7,138.8733333,0.0,0.0,179.307293,0.0,Nov,2,2,4,2,New_Visitor,True,True,138.8733333
4,659.5066667,3,92.7,160,2006.59312,0.002453988,0.013361447,9.453449065,0.0,Aug,2,2,7,2,Returning_Visitor,False,False,2758.7997867
9,135.1,0,0.0,23,620.0333333,0.022222222,0.030246914,0.0,0.0,Aug,2,5,5,1,Returning_Visitor,False,False,755.1333333
6,360.9166667,4,114.2,17,806.65,0.01,0.015,0.0,0.0,June,2,10,3,5,New_Visitor,True,False,1281.7666666999999
16,445.35,0,0.0,103,2091.037588,0.007894737,0.028165804,7.224419132,0.0,Oct,3,2,1,2,Returning_Visitor,True,False,2536.387588
3,49.4,0,0.0,11,285.6,0.0,0.021428571,0.0,0.0,Oct,2,2,7,2,Returning_Visitor,False,False,335.0
4,76.6,7,89.53333333,87,4131.156044,0.006593407,0.037080939,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False,4297.28937733
3,37.2,1,0.0,3,14.0,0.0,0.033333333,0.0,0.0,Sep,2,7,7,2,New_Visitor,True,False,51.2
3,53.4,0,0.0,21,216.7,0.0,0.008695652,0.0,0.0,Sep,2,2,1,2,New_Visitor,False,False,270.09999999999997
1,0.0,1,34.2,69,3051.525518,0.000714286,0.016949586,0.0,0.0,Oct,2,4,9,3,Returning_Visitor,False,False,3085.7255179999997
3,22.2,0,0.0,2,836.2,0.0,0.04,0.0,0.0,Sep,2,2,8,2,New_Visitor,True,False,858.4000000000001
2,43.2,0,0.0,27,264.4,0.044444444,0.081481481,0.0,0.0,Jul,2,2,7,13,Returning_Visitor,False,False,307.59999999999997
2,58.6,0,0.0,42,906.2333333,0.0,0.006976744,0.0,0.0,Nov,2,2,4,20,New_Visitor,False,False,964.8333333
1,16.6,0,0.0,39,581.9419883,0.0,0.000732601,68.32050059,0.0,Aug,2,2,5,2,New_Visitor,False,True,598.5419883000001
13,219.475,0,0.0,79,1828.884048,0.0,0.01252331,5.329743627,0.0,Oct,2,2,6,2,Returning_Visitor,False,False,2048.359048
1,0.0,0,0.0,28,219.8,0.0,0.037931034,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False,219.8
6,168.85,0,0.0,22,383.2,0.002666667,0.0096,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,False,False,552.05
4,92.1,2,28.2,29,852.0,0.00625,0.022395833,0.0,0.0,Aug,2,5,8,5,Returning_Visitor,False,True,972.3
1,3.5,0,0.0,26,433.6366667,0.0,0.007692308,0.0,0.0,Jul,2,5,3,3,New_Visitor,True,False,437.1366667
0,0.0,2,5.0,13,354.2833333,0.035294118,0.037647059,68.75226072,0.0,Sep,3,2,4,4,Returning_Visitor,True,False,359.2833333
0,0.0,0,0.0,3,43.4,0.066666667,0.066666667,0.0,0.0,Sep,1,1,3,4,Returning_Visitor,False,False,43.4
0,0.0,0,0.0,12,1653.6,0.016666667,0.027777778,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,False,1653.6
0,0.0,0,0.0,7,169.9866667,0.0125,0.033333333,21.27271783,0.0,Jul,2,2,7,2,New_Visitor,False,True,169.9866667
0,0.0,0,0.0,17,649.02,0.0,0.017647059,0.0,0.0,June,2,4,3,3,Returning_Visitor,False,False,649.02
9,299.45,2,48.3,54,2802.367821,0.009289968,0.025442703,16.96885494,0.0,Aug,3,2,7,1,Returning_Visitor,False,False,3150.117821
0,0.0,0,0.0,39,1429.501111,0.005263158,0.018947368,0.0,0.0,June,2,2,1,3,Returning_Visitor,False,False,1429.501111
2,337.6,0,0.0,2,8.0,0.0,0.04,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,True,345.6
4,120.9,0,0.0,7,534.0,0.0,0.02962963,0.0,0.0,Aug,2,2,7,2,Returning_Visitor,False,False,654.9
3,61.26666667,0,0.0,7,216.3333333,0.0,0.00952381,0.0,0.0,Sep,3,2,1,2,Returning_Visitor,False,False,277.59999997
1,162.2,0,0.0,6,156.2,0.014285714,0.1,0.0,0.0,Jul,3,2,3,1,Returning_Visitor,False,False,318.4
2,43.4,0,0.0,5,278.0,0.0,0.033333333,0.0,0.0,Aug,2,2,1,2,New_Visitor,True,False,321.4
0,0.0,0,0.0,63,2593.808333,0.036507937,0.066666667,0.0,0.0,Jul,3,2,8,20,Returning_Visitor,False,False,2593.808333
2,57.4,2,69.4,13,1316.533333,0.011764706,0.05,0.0,0.0,Aug,2,2,3,4,Returning_Visitor,True,False,1443.333333
0,0.0,0,0.0,27,925.2933333,0.014814815,0.030687831,0.0,0.0,June,1,1,1,4,Returning_Visitor,False,False,925.2933333
7,109.5,0,0.0,25,349.6969697,0.0,0.019047619,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,False,False,459.1969697
0,0.0,0,0.0,3,40.4,0.0,0.066666667,0.0,0.0,June,2,2,1,4,Returning_Visitor,True,False,40.4
3,67.0,0,0.0,5,141.2,0.0,0.008333333,0.0,0.0,Oct,3,2,7,1,New_Visitor,False,False,208.2
13,314.6107143,0,0.0,358,9760.690488,0.000830955,0.004094211,0.0,0.0,June,3,2,5,1,Returning_Visitor,False,False,10075.301202300001
1,26.2,1,6.0,28,677.5333333,0.0,0.019472789,0.0,0.0,Jul,1,1,6,1,Returning_Visitor,True,True,709.7333333
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Aug,3,2,1,13,Returning_Visitor,False,False,0.0
5,113.6666667,0,0.0,25,733.1666667,0.006896552,0.041609195,0.0,0.0,Sep,1,8,1,1,Returning_Visitor,False,False,846.8333333999999
3,97.8,0,0.0,5,60.4,0.0,0.025,0.0,0.0,Oct,2,2,9,2,New_Visitor,False,False,158.2
3,49.4,4,321.4,91,6418.819048,0.018181818,0.046632997,13.83791777,0.0,Jul,2,2,1,3,Returning_Visitor,False,False,6789.6190480000005
10,549.0,5,608.45,213,9151.494242,0.003111111,0.013391698,2.568483894,0.0,Oct,2,2,1,2,Returning_Visitor,False,True,10308.944242000001
4,70.4,2,47.4,8,97.9,0.05,0.058333333,0.0,0.0,June,1,2,4,2,Returning_Visitor,False,False,215.70000000000002
0,0.0,0,0.0,4,39.2,0.0,0.05,0.0,0.0,Nov,1,2,1,2,New_Visitor,False,False,39.2
0,0.0,0,0.0,5,137.0,0.0,0.04,0.0,0.0,Oct,2,4,9,2,Returning_Visitor,False,False,137.0
0,0.0,0,0.0,26,409.3,0.007692308,0.038461538,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,False,False,409.3
5,52.46666667,1,34.8,6,106.3,0.0,0.02,0.0,0.0,Oct,2,2,3,2,New_Visitor,True,False,193.56666667000002
1,0.0,0,0.0,8,1340.3,0.0,0.025,0.0,0.0,Sep,1,2,3,4,Returning_Visitor,False,False,1340.3
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Oct,1,2,2,5,Returning_Visitor,False,False,0.0
3,59.5,0,0.0,3,47.2,0.033333333,0.05,0.0,0.0,Aug,1,1,1,4,New_Visitor,False,False,106.7
10,593.4666667,1,21.2,39,1110.966667,0.004255319,0.010992908,112.4406212,0.0,Sep,4,2,7,2,Returning_Visitor,False,False,1725.6333337
0,0.0,0,0.0,19,346.1333333,0.0,0.039473684,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,False,346.1333333
3,76.5,0,0.0,55,2846.295305,0.010344828,0.028962492,0.0,0.0,Jul,2,2,1,13,Returning_Visitor,False,False,2922.795305
5,44.2,5,801.8,12,235.3,0.002777778,0.035925926,0.0,0.0,Aug,2,2,2,2,Returning_Visitor,False,False,1081.3
7,398.0,0,0.0,27,770.3133333,0.006060606,0.03030303,10.05190252,0.0,Oct,1,8,3,3,Returning_Visitor,False,True,1168.3133333
0,0.0,0,0.0,27,1544.533333,0.048148148,0.080246914,0.0,0.0,June,1,1,3,3,Returning_Visitor,False,False,1544.533333
5,20.0,0,0.0,72,3220.887143,0.024937343,0.061688596,0.975803268,0.0,Oct,4,1,2,1,Returning_Visitor,False,False,3240.887143
0,0.0,0,0.0,19,621.7266667,0.010526316,0.024035088,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,False,False,621.7266667
4,54.6,2,22.13333333,44,1100.789082,0.008510638,0.018561297,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,False,1177.52241533
0,0.0,0,0.0,1,19.2,0.0,0.1,0.0,0.0,Aug,1,1,1,1,Returning_Visitor,True,False,19.2
1,43.4,0,0.0,30,775.8883333,0.0,0.006896552,0.0,0.0,Oct,2,2,4,2,New_Visitor,False,False,819.2883333
2,74.4,0,0.0,42,1481.866667,0.004761905,0.004761905,44.73610411,0.0,Oct,2,2,7,2,New_Visitor,True,True,1556.266667
0,0.0,0,0.0,7,49.86666667,0.085714286,0.092857143,0.0,0.0,Sep,1,1,9,3,Returning_Visitor,False,False,49.86666667
10,128.1142857,0,0.0,43,811.3809524,0.006122449,0.026328773,14.92797811,0.0,Oct,2,2,5,2,Returning_Visitor,False,False,939.4952380999999
0,0.0,0,0.0,33,889.72,0.012121212,0.044444444,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False,889.72
2,287.2,0,0.0,16,473.2833333,0.0,0.002222222,0.0,0.0,Oct,2,2,1,2,New_Visitor,True,False,760.4833332999999
8,43.95,1,56.4,31,577.65,0.011764706,0.029411765,0.0,0.0,Aug,2,2,3,3,Returning_Visitor,False,False,678.0
1,29.2,0,0.0,66,1364.873333,0.0171875,0.036488095,16.1347001,0.0,Jul,1,1,8,1,Returning_Visitor,True,False,1394.073333
0,0.0,0,0.0,43,778.6437229,0.010232558,0.023197087,0.0,0.0,Jul,4,1,1,3,Returning_Visitor,True,False,778.6437229
2,70.6,0,0.0,27,213.0157143,0.0,0.007407407,79.51302667,0.0,Oct,2,2,1,3,New_Visitor,True,True,283.61571430000004
2,46.4,1,29.2,12,303.2464286,0.0,0.015384615,0.0,0.0,Oct,1,1,3,2,New_Visitor,True,False,378.84642859999997
1,5.0,0,0.0,5,95.1,0.066666667,0.077777778,0.0,0.0,Oct,1,1,4,4,Returning_Visitor,False,False,100.1
2,46.3,0,0.0,2,48.4,0.0,0.05,0.0,0.0,Oct,1,1,1,3,Returning_Visitor,False,False,94.69999999999999
8,66.2,3,276.0,25,641.8,0.006451613,0.013978495,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,False,984.0
0,0.0,0,0.0,18,345.12,0.044444444,0.072222222,0.0,0.0,Aug,2,2,3,13,Returning_Visitor,False,False,345.12
3,51.48,0,0.0,16,164.8133333,0.038095238,0.05991342,0.0,0.0,Oct,1,1,6,5,Returning_Visitor,True,False,216.2933333
2,39.2,0,0.0,6,86.4,0.0,0.028571429,0.0,0.0,Nov,1,1,3,3,New_Visitor,False,False,125.60000000000001
0,0.0,0,0.0,23,373.5,0.019047619,0.050793651,0.0,0.0,June,3,2,1,1,Returning_Visitor,False,False,373.5
0,0.0,0,0.0,58,1076.073649,0.0,0.022653941,1.81635021,0.0,Sep,2,2,3,2,Returning_Visitor,False,False,1076.073649
13,345.0166667,0,0.0,90,1816.555008,0.0,0.004861111,86.31034266,0.0,Aug,4,2,3,4,Returning_Visitor,False,False,2161.5716747
1,119.8,0,0.0,10,175.35,0.0,0.009090909,0.0,0.0,Jul,1,1,5,3,Returning_Visitor,False,False,295.15
5,218.8,0,0.0,5,71.4,0.0,0.02,11.21330466,0.0,Oct,2,4,7,2,New_Visitor,False,True,290.20000000000005
11,373.62,9,322.8,191,3677.258176,0.009105691,0.024303938,0.0,0.0,Aug,2,2,6,1,Returning_Visitor,True,False,4373.678175999999
4,193.4,0,0.0,3,364.7,0.0,0.028571429,0.0,0.0,Oct,2,2,4,4,Returning_Visitor,False,False,558.1
3,318.2,0,0.0,7,414.8666667,0.0,0.01,0.0,0.0,Nov,1,1,6,2,Returning_Visitor,False,False,733.0666667
0,0.0,0,0.0,26,234.8,0.05,0.119230769,0.0,0.0,Jul,2,2,7,13,Returning_Visitor,False,False,234.8
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,True,False,0.0
2,24.0,0,0.0,16,445.3333333,0.004444444,0.022222222,0.0,0.0,Jul,2,2,9,2,Returning_Visitor,False,False,469.3333333
11,225.22,2,106.8,68,1607.173333,0.011392405,0.033333333,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,True,1939.193333
0,0.0,0,0.0,14,343.52,0.0,0.028571429,0.0,0.0,Jul,3,2,8,1,Returning_Visitor,True,False,343.52
3,49.4,2,9.0,18,330.5333333,0.0,0.009090909,0.0,0.0,Sep,2,2,8,4,New_Visitor,True,False,388.93333329999996
3,63.4,0,0.0,10,70.93333333,0.0,0.016666667,0.0,0.0,Sep,2,2,1,5,New_Visitor,False,False,134.33333333
1,7.0,0,0.0,26,2064.5,0.0,0.002,0.0,0.0,Oct,2,2,3,4,New_Visitor,True,False,2071.5
0,0.0,0,0.0,47,1475.366667,0.010638298,0.02674772,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,True,False,1475.366667
0,0.0,0,0.0,7,999.8,0.00952381,0.031428571,0.0,0.0,Sep,3,2,1,4,Returning_Visitor,False,False,999.8
2,141.6,0,0.0,10,728.18,0.018181818,0.065367965,14.28629744,0.0,Sep,3,2,1,1,Returning_Visitor,True,False,869.78
11,240.1,1,0.0,33,668.0333333,0.0,0.018119658,0.0,0.0,Aug,2,4,7,2,New_Visitor,True,False,908.1333333
1,0.0,3,62.4,23,708.1666667,0.0,0.007407407,0.0,0.0,Sep,2,2,6,4,Returning_Visitor,False,False,770.5666666999999
6,109.2,0,0.0,31,663.2777778,0.005882353,0.007058824,0.0,0.0,Oct,1,1,1,3,Returning_Visitor,False,False,772.4777778
2,75.6,2,68.4,2,44.66666667,0.0,0.033333333,0.0,0.0,Oct,2,2,7,2,New_Visitor,True,False,188.66666666999998
3,346.0,1,15.2,29,1107.216667,0.006060606,0.006700972,69.91439226,0.0,Nov,2,2,5,2,Returning_Visitor,False,False,1468.416667
3,60.73333333,0,0.0,27,696.9,0.0,0.014814815,0.0,0.0,Sep,2,2,6,4,Returning_Visitor,False,False,757.63333333
8,114.08,0,0.0,37,747.48,0.041463415,0.052845528,0.0,0.0,Jul,2,10,3,3,Returning_Visitor,False,False,861.5600000000001
0,0.0,0,0.0,10,447.1333333,0.0,0.018181818,17.29676376,0.0,Oct,2,2,5,2,New_Visitor,True,True,447.1333333
5,91.31666667,0,0.0,29,1352.976722,0.01125,0.024522672,7.91345877,0.0,Nov,1,1,6,1,Returning_Visitor,False,False,1444.29338867
0,0.0,0,0.0,8,159.9,0.0,0.0,0.0,0.0,Oct,2,2,2,6,New_Visitor,False,False,159.9
10,170.9263566,0,0.0,282,4339.924841,0.002040816,0.011461095,2.395283135,0.0,Sep,2,2,4,1,Returning_Visitor,False,False,4510.8511976
0,0.0,0,0.0,128,2787.692619,0.003125,0.014175592,0.0,0.0,Jul,2,4,4,1,Returning_Visitor,False,False,2787.692619
9,146.3,4,137.8166667,7,197.0666667,0.0,0.012631579,0.0,0.0,June,2,5,2,2,Returning_Visitor,True,False,481.18333340000004
2,35.8,0,0.0,27,785.05,0.044047619,0.069642857,0.0,0.0,Jul,2,2,4,13,Returning_Visitor,True,False,820.8499999999999
2,72.6,0,0.0,9,198.7,0.0,0.018181818,0.0,0.0,Sep,2,2,7,6,Returning_Visitor,True,False,271.29999999999995
1,23.2,0,0.0,71,3044.356667,0.0,0.013380282,0.0,0.0,Sep,2,2,3,2,Returning_Visitor,False,False,3067.556667
5,153.5666667,0,0.0,16,742.2095238,0.0,0.015789474,22.89972198,0.0,Nov,1,1,3,5,New_Visitor,False,True,895.7761905000001
0,0.0,0,0.0,22,987.6,0.009090909,0.015151515,0.0,0.0,Oct,2,2,1,4,Returning_Visitor,True,False,987.6
2,23.2,0,0.0,3,0.0,0.08,0.12,0.0,0.0,Aug,2,2,3,5,New_Visitor,False,False,23.2
2,174.6,0,0.0,12,251.2,0.061904762,0.080612245,0.0,0.0,Aug,3,2,6,1,Returning_Visitor,False,False,425.79999999999995
16,178.7995495,2,47.64,193,5946.275777,0.0,0.008886586,9.836180753,0.0,June,2,2,4,2,Returning_Visitor,False,False,6172.7153265
1,128.0,2,136.1714286,13,847.6142857,0.013333333,0.021666667,0.0,0.0,Oct,3,2,8,4,Returning_Visitor,True,False,1111.7857143
0,0.0,0,0.0,64,3038.38,0.017534722,0.038333333,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False,3038.38
0,0.0,0,0.0,22,347.6666667,0.021212121,0.059848485,0.0,0.0,June,4,1,1,3,Returning_Visitor,False,False,347.6666667
0,0.0,0,0.0,26,710.0,0.003846154,0.017521368,0.0,0.0,Aug,3,3,4,4,Returning_Visitor,False,False,710.0
0,0.0,0,0.0,3,19.0,0.0,0.066666667,0.0,0.0,Jul,2,2,3,3,Returning_Visitor,False,False,19.0
5,390.87,2,29.2,39,2251.116667,0.006818182,0.020887446,0.0,0.0,Sep,2,2,9,1,Returning_Visitor,False,False,2671.186667
10,291.2357143,0,0.0,36,940.1044266,0.0,0.002845528,87.30695843,0.0,Aug,2,2,2,2,Returning_Visitor,False,True,1231.3401409
2,60.5,0,0.0,26,1145.17,0.0,0.003703704,0.0,0.0,Nov,1,1,2,2,New_Visitor,True,False,1205.67
4,218.9666667,0,0.0,12,672.7,0.0,0.004444444,83.10114264,0.0,Nov,2,2,3,2,Returning_Visitor,True,True,891.6666667000001
0,0.0,0,0.0,2,47.4,0.0,0.066666667,26.85210163,0.0,Oct,3,2,7,4,Returning_Visitor,False,True,47.4
0,0.0,0,0.0,54,4749.25,0.004938272,0.029938272,8.285119366,0.0,Oct,2,2,8,1,Returning_Visitor,True,True,4749.25
0,0.0,0,0.0,22,494.6333333,0.0,0.004545455,42.29306752,0.0,Nov,2,2,1,2,New_Visitor,False,True,494.6333333
8,101.8511111,4,161.9666667,52,591.1542063,0.0,0.011448413,8.052496178,0.0,Jul,2,2,3,3,Returning_Visitor,False,False,854.9719841000001
7,405.55,1,23.53333333,21,568.9633333,0.0,0.001282051,0.0,0.0,Oct,3,2,6,20,Returning_Visitor,True,False,998.0466666300001
3,75.4,0,0.0,18,1051.42,0.00952381,0.019047619,0.0,0.0,Oct,2,5,2,2,New_Visitor,False,False,1126.8200000000002
3,75.6,0,0.0,122,1655.57,0.0,0.0064,17.0952864,0.0,Aug,2,10,4,3,Returning_Visitor,False,True,1731.1699999999998
6,85.96666667,1,2.0,76,1464.209618,0.009803094,0.01785746,0.0,0.0,Aug,3,2,8,4,Returning_Visitor,False,False,1552.17628467
8,192.4333333,2,53.4,45,1372.875238,0.004166667,0.00625,0.0,0.0,Sep,4,1,1,3,New_Visitor,False,False,1618.7085713000001
5,136.1,0,0.0,45,1424.804887,0.0,0.008333333,10.19295165,0.0,Nov,2,2,6,2,Returning_Visitor,True,True,1560.904887
2,40.2,2,26.1,10,186.7,0.0,0.021428571,0.0,0.0,Oct,2,2,3,3,New_Visitor,False,False,253.0
5,473.1666667,2,195.4,111,4022.812148,0.003571429,0.012351425,0.0,0.0,Aug,3,2,9,5,Returning_Visitor,False,False,4691.3788147
0,0.0,0,0.0,17,1338.8,0.058823529,0.094117647,0.0,0.0,Aug,2,2,3,13,Returning_Visitor,False,False,1338.8
4,341.6,0,0.0,3,77.0,0.0,0.022222222,0.0,0.0,Oct,3,2,8,2,New_Visitor,True,False,418.6
2,25.2,0,0.0,13,238.5333333,0.0,0.009375,36.70369311,0.0,Oct,2,2,1,20,Returning_Visitor,False,True,263.7333333
0,0.0,5,924.0,45,3198.186667,0.004,0.016363636,32.41773364,0.0,Oct,2,6,4,2,Returning_Visitor,False,True,4122.186667
0,0.0,0,0.0,62,1875.103333,0.003278689,0.027868852,12.71367924,0.0,Sep,2,4,1,1,Returning_Visitor,False,False,1875.103333
1,41.4,0,0.0,30,684.6,0.019354839,0.041935484,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,False,False,726.0
3,79.93333333,0,0.0,17,348.85,0.0,0.023684211,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,False,False,428.78333333
0,0.0,0,0.0,28,319.2771429,0.042857143,0.09265873,0.0,0.0,Aug,2,2,1,2,Returning_Visitor,False,False,319.2771429
6,202.4,1,0.0,22,2006.046667,0.007142857,0.032738095,8.052231522,0.0,Nov,6,5,4,2,Returning_Visitor,False,False,2208.446667
0,0.0,0,0.0,2,12.0,0.0,0.1,0.0,0.0,Aug,1,1,1,4,Returning_Visitor,True,False,12.0
0,0.0,0,0.0,74,1146.469048,0.021621622,0.031306306,0.408238132,0.0,Nov,2,2,1,1,Returning_Visitor,False,False,1146.469048
8,134.3733333,3,256.75,40,1773.610152,0.004255319,0.008355899,13.49047237,0.0,Nov,1,1,8,2,Returning_Visitor,True,True,2164.7334853
0,0.0,0,0.0,52,1218.1,0.001282051,0.030448718,0.0,0.0,Sep,2,2,3,1,Returning_Visitor,False,False,1218.1
0,0.0,0,0.0,37,4339.366667,0.009009009,0.036036036,13.6630847,0.0,Sep,2,2,4,1,Returning_Visitor,False,False,4339.366667
2,20.2,0,0.0,45,580.9357143,0.004444444,0.005,0.0,0.0,Aug,2,2,1,2,New_Visitor,False,False,601.1357143
4,93.6,0,0.0,8,69.4,0.090909091,0.103030303,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False,163.0
0,0.0,0,0.0,54,2593.1,0.018181818,0.039393939,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,False,2593.1
2,168.4,0,0.0,10,208.0,0.0,0.008333333,0.0,0.0,Nov,3,2,5,2,New_Visitor,False,False,376.4
6,109.6,0,0.0,17,495.1,0.0,0.01,0.0,0.0,Oct,2,4,8,2,New_Visitor,False,False,604.7
5,56.73333333,1,14.6,37,1123.993333,0.000696864,0.022648084,0.0,0.0,Oct,2,2,3,2,Returning_Visitor,False,False,1195.3266663299999
8,111.93,0,0.0,13,860.77,0.020952381,0.056017316,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,False,False,972.7
0,0.0,0,0.0,57,2163.96,0.039285714,0.061313776,0.0,0.0,Jul,3,2,6,3,Returning_Visitor,False,False,2163.96
1,28.2,0,0.0,20,679.5666667,0.0,0.006349206,0.0,0.0,Nov,2,2,2,3,New_Visitor,False,False,707.7666667000001
4,338.0,0,0.0,9,724.76,0.0,0.022380952,0.0,0.0,Sep,3,2,2,4,Returning_Visitor,True,False,1062.76
2,180.9,0,0.0,26,1030.06,0.0,0.005952381,0.0,0.0,Aug,3,2,6,2,New_Visitor,False,False,1210.96
0,0.0,0,0.0,30,717.4666667,0.006666667,0.02,0.0,0.0,Jul,2,5,1,3,Returning_Visitor,False,False,717.4666667
10,337.9,1,6.0,123,2396.272456,0.000902151,0.008565782,1.952553388,0.0,June,2,2,1,2,Returning_Visitor,False,False,2740.1724560000002
4,130.3,2,5.0,74,1903.45,0.005,0.019107143,0.0,0.0,Aug,2,2,9,13,Returning_Visitor,False,False,2038.75
1,0.0,0,0.0,14,503.6333333,0.013333333,0.033333333,0.0,0.0,Aug,2,2,9,2,Returning_Visitor,False,False,503.6333333
